?cls	?xref
<http://purl.obolibrary.org/obo/UBERON_0000467>	"WBbt:0005746"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"galen:AnatomicalSystem"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"ZFA:0001439"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"BSA:0000049"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"HAO:0000011"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"VHOG:0001725"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"WBbt:0005763"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"BIRNLEX:14"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"XAO:0003002"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"EHDAA:392"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"TGMA:0001831"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"EV:0100000"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"CALOHA:TS-2088"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"Wikipedia:Organ_system"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"FMA:7149"
<http://purl.obolibrary.org/obo/UBERON_0000467>	"EHDAA2:0003011"
<http://purl.obolibrary.org/obo/UBERON_0010891>	"AAO:0010687"
<http://purl.obolibrary.org/obo/UBERON_0010891>	"FMA:9621"
<http://purl.obolibrary.org/obo/UBERON_0010891>	"MA:0000615"
<http://purl.obolibrary.org/obo/UBERON_0010891>	"EMAPA:32624"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"EHDAA:5978"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"EHDAA:5035"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"TAO:0005277"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"EHDAA:5043"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"EV:0100377"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"VHOG:0000319"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"EFO:0000888"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"MESH:D018482"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"GAID:141"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"MIAA:0000302"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"AAO:0011099"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"EMAPA:35988"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"CALOHA:TS-0933"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"XAO:0000174"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"BTO:0001103"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"ZFA:0005277"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"MA:0003148"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"EHDAA:5984"
<http://purl.obolibrary.org/obo/UBERON_0014892>	"MAT:0000302"
<http://purl.obolibrary.org/obo/NCBITaxon_9347>	"GC_ID:1"
<http://purl.obolibrary.org/obo/CL_0000723>	"MESH:D053687"
<http://purl.obolibrary.org/obo/CL_0000723>	"CALOHA:TS-2086"
<http://purl.obolibrary.org/obo/UBERON_0005006>	"SCTID:243482002"
<http://purl.obolibrary.org/obo/UBERON_0005006>	"FMA:17931"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"PMID:28732801"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"Wikipedia:Bicarbonate"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"HMDB:HMDB0000595"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"PMID:29460248"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"Gmelin:49249"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"PDBeChem:BCT"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"PMID:17505962"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"CAS:71-52-3"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"PMID:4208463"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"PMID:29150416"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"KEGG:C00288"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"Beilstein:3903504"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"MetaCyc:HCO3"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"PMID:18439416"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"PMID:17215880"
<http://purl.obolibrary.org/obo/CHEBI_17544>	"PMID:29466234"
<http://purl.obolibrary.org/obo/UBERON_0016888>	"AEO:0000132"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"MAT:0000188"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"AEO:0000182"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"EFO:0000948"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"XAO:0000171"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"RETIRED_EHDAA2:0003182"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"UMLS:C0022417"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"MESH:D007596"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"FMA:7490"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"MA:0000319"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"VSAO:0000101"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"SCTID:302536002"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"VHOG:0001276"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"NCIT:C13044"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"GAID:102"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"galen:Joint"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"ZFA:0001596"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"TAO:0000367"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"CALOHA:TS-2023"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"BTO:0001686"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"Wikipedia:Joint"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"EMAPA:35456"
<http://purl.obolibrary.org/obo/UBERON_0000982>	"MIAA:0000188"
<http://purl.obolibrary.org/obo/CL_1000449>	"FMA:70965"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"EMAPA:18232"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"ENVO:02000024"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"NCIT:C13190"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"SCTID:280587006"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"MA:0001236"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"VHOG:0000548"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"ZFA:0005564"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"MESH:D001082"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"Wikipedia:Aqueous_humor"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"FMA:58819"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"UMLS:C0003662"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"EHDAA:10196"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"GAID:890"
<http://purl.obolibrary.org/obo/UBERON_0001796>	"EHDAA2:0000139"
<http://purl.obolibrary.org/obo/UBERON_0004867>	"SCTID:280541000"
<http://purl.obolibrary.org/obo/UBERON_0004867>	"FMA:84961"
<http://purl.obolibrary.org/obo/UBERON_0004867>	"AAO:0000343"
<http://purl.obolibrary.org/obo/UBERON_0004867>	"Wikipedia:Orbit_(anatomy)"
<http://purl.obolibrary.org/obo/UBERON_0004867>	"ZFA:0005558"
<http://purl.obolibrary.org/obo/UBERON_0003478>	"SCTID:422955002"
<http://purl.obolibrary.org/obo/UBERON_0003478>	"MA:0002253"
<http://purl.obolibrary.org/obo/UBERON_0003478>	"EMAPA:37202"
<http://purl.obolibrary.org/obo/UBERON_0003478>	"FMA:52541"
<http://purl.obolibrary.org/obo/UBERON_0003478>	"Wikipedia:Inferior_labial_vein"
<http://purl.obolibrary.org/obo/UBERON_0004985>	"FMA:19373"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"NCIT:C34280"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"EHDAA2:0001570"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"ZFA:0000151"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"BTO:0001541"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"VHOG:0000037"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"AAO:0011089"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"MESH:D060910"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"TAO:0000151"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"EFO:0000927"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"MIAA:0000117"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"MAT:0000117"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"Wikipedia:Pronephros"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"UMLS:C0231048"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"XAO:0002000"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"EMAPA:16579"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"FMA:72170"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"EHDAA:1017"
<http://purl.obolibrary.org/obo/UBERON_0002120>	"SCTID:308804007"
<http://purl.obolibrary.org/obo/UBERON_0008001>	"UMLS:C0502414"
<http://purl.obolibrary.org/obo/UBERON_0008001>	"Wikipedia:Irregular_bone"
<http://purl.obolibrary.org/obo/UBERON_0008001>	"SCTID:421560006"
<http://purl.obolibrary.org/obo/UBERON_0008001>	"NCIT:C32881"
<http://purl.obolibrary.org/obo/UBERON_0008001>	"FMA:7477"
<http://purl.obolibrary.org/obo/UBERON_0001534>	"SCTID:244246000"
<http://purl.obolibrary.org/obo/UBERON_0001534>	"NCIT:C33490"
<http://purl.obolibrary.org/obo/UBERON_0001534>	"MA:0002047"
<http://purl.obolibrary.org/obo/UBERON_0001534>	"EHDAA2:0004514"
<http://purl.obolibrary.org/obo/UBERON_0001534>	"Wikipedia:Subclavian_artery"
<http://purl.obolibrary.org/obo/UBERON_0001534>	"EMAPA:37384"
<http://purl.obolibrary.org/obo/UBERON_0001534>	"FMA:3953"
<http://purl.obolibrary.org/obo/UBERON_0001534>	"UMLS:C0226261"
<http://purl.obolibrary.org/obo/UBERON_0011189>	"NCIT:C49298"
<http://purl.obolibrary.org/obo/UBERON_0011189>	"UMLS:C1708644"
<http://purl.obolibrary.org/obo/UBERON_0011189>	"FMA:15654"
<http://purl.obolibrary.org/obo/UBERON_0001188>	"MA:0002042"
<http://purl.obolibrary.org/obo/UBERON_0001188>	"UMLS:C0734076"
<http://purl.obolibrary.org/obo/UBERON_0001188>	"EMAPA:37382"
<http://purl.obolibrary.org/obo/UBERON_0001188>	"NCIT:C52738"
<http://purl.obolibrary.org/obo/UBERON_0001188>	"FMA:14759"
<http://purl.obolibrary.org/obo/UBERON_0001652>	"NCIT:C32971"
<http://purl.obolibrary.org/obo/UBERON_0001652>	"MA:0002032"
<http://purl.obolibrary.org/obo/UBERON_0001652>	"FMA:50873"
<http://purl.obolibrary.org/obo/UBERON_0001652>	"galen:LeftPulmonaryArtery"
<http://purl.obolibrary.org/obo/UBERON_0001652>	"SCTID:244234004"
<http://purl.obolibrary.org/obo/UBERON_0001652>	"Wikipedia:Left_pulmonary_artery"
<http://purl.obolibrary.org/obo/UBERON_0001652>	"EMAPA:37097"
<http://purl.obolibrary.org/obo/UBERON_0001652>	"UMLS:C0923925"
<http://purl.obolibrary.org/obo/UBERON_0003056>	"AAO:0011084"
<http://purl.obolibrary.org/obo/UBERON_0003056>	"TAO:0007016"
<http://purl.obolibrary.org/obo/UBERON_0003056>	"ZFA:0007016"
<http://purl.obolibrary.org/obo/UBERON_0003056>	"VHOG:0001200"
<http://purl.obolibrary.org/obo/UBERON_0003056>	"XAO:0000045"
<http://purl.obolibrary.org/obo/UBERON_0018260>	"NCIT:C75444"
<http://purl.obolibrary.org/obo/UBERON_0018260>	"FMA:45634"
<http://purl.obolibrary.org/obo/UBERON_0018260>	"UMLS:C0225358"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"UMLS:C0042360"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"NCIT:C12813"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"MESH:D014649"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"EMAPA:18681"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"VHOG:0001135"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"galen:VasDeferens"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"EFO:0000981"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"MIAA:0000129"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"Wikipedia:Vas_deferens"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"CALOHA:TS-1105"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"BTO:0001427"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"MA:0000413"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"SCTID:245467009"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"EV:0100105"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"FMA:19234"
<http://purl.obolibrary.org/obo/UBERON_0001000>	"GAID:404"
<http://purl.obolibrary.org/obo/UBERON_0004291>	"ZFA:0000115"
<http://purl.obolibrary.org/obo/UBERON_0004291>	"TAO:0000115"
<http://purl.obolibrary.org/obo/UBERON_0013411>	"MA:0003061"
<http://purl.obolibrary.org/obo/UBERON_0013411>	"Wikipedia:Cranial_cavity"
<http://purl.obolibrary.org/obo/UBERON_0013411>	"SCTID:264452006"
<http://purl.obolibrary.org/obo/UBERON_0013411>	"neuronames:2806"
<http://purl.obolibrary.org/obo/UBERON_0013411>	"UMLS:C0230041"
<http://purl.obolibrary.org/obo/UBERON_0013411>	"NCIT:C77638"
<http://purl.obolibrary.org/obo/UBERON_0013411>	"FMA:9644"
<http://purl.obolibrary.org/obo/UBERON_0013411>	"EMAPA:37497"
<http://purl.obolibrary.org/obo/UBERON_0011953>	"EMAPA:17623"
<http://purl.obolibrary.org/obo/UBERON_0011953>	"UMLS:C0227197"
<http://purl.obolibrary.org/obo/UBERON_0011953>	"NCIT:C77661"
<http://purl.obolibrary.org/obo/UBERON_0011953>	"MA:0001613"
<http://purl.obolibrary.org/obo/UBERON_0011953>	"SCTID:27633001"
<http://purl.obolibrary.org/obo/GO_0007059>	"Wikipedia:Chromosome_segregation"
<http://purl.obolibrary.org/obo/GO_0001841>	"Wikipedia:Neurulation"
<http://purl.obolibrary.org/obo/UBERON_0003439>	"EMAPA:37264"
<http://purl.obolibrary.org/obo/UBERON_0003439>	"MA:0000515"
<http://purl.obolibrary.org/obo/GO_0012506>	"NIF_Subcellular:sao1153182838"
<http://purl.obolibrary.org/obo/UBERON_0001276>	"CALOHA:TS-2068"
<http://purl.obolibrary.org/obo/UBERON_0001276>	"SCTID:64977002"
<http://purl.obolibrary.org/obo/UBERON_0001276>	"EMAPA:17023"
<http://purl.obolibrary.org/obo/UBERON_0001276>	"BTO:0000500"
<http://purl.obolibrary.org/obo/UBERON_0001276>	"MA:0001610"
<http://purl.obolibrary.org/obo/UBERON_0001276>	"VHOG:0001433"
<http://purl.obolibrary.org/obo/UBERON_0001276>	"EHDAA2:0001918"
<http://purl.obolibrary.org/obo/UBERON_0001276>	"FMA:17091"
<http://purl.obolibrary.org/obo/CL_0000319>	"BTO:0003689"
<http://purl.obolibrary.org/obo/UBERON_0019190>	"BTO:0004638"
<http://purl.obolibrary.org/obo/UBERON_0019190>	"FMA:13119"
<http://purl.obolibrary.org/obo/UBERON_0019190>	"SCTID:88410004"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"HMDB:HMDB0001377"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"KEGG:D00003"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"PMID:18210929"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"KEGG:C00007"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"PMID:10906528"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"PMID:18638417"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"PMID:19840863"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"MolBase:750"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"PMID:16977326"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"Wikipedia:Oxygen"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"PDBeChem:OXY"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"PMID:7710549"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"PMID:9463773"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"MetaCyc:OXYGEN-MOLECULE"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"Gmelin:485"
<http://purl.obolibrary.org/obo/CHEBI_15379>	"CAS:7782-44-7"
<http://purl.obolibrary.org/obo/UBERON_0003828>	"MA:0000525"
<http://purl.obolibrary.org/obo/UBERON_0003828>	"EMAPA:37058"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"EHDAA:520"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"AAO:0011042"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"UMLS:C0231051"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"FMA:45616"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"EHDAA2:0000557"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"NCIT:C34180"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"XAO:0000232"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"MA:0001526"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"BILA:0000085"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"SCTID:361409009"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"TGMA:0001014"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"BTO:0000507"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"FBbt:00005379"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"VHOG:0000285"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"Wikipedia:Foregut"
<http://purl.obolibrary.org/obo/UBERON_0001041>	"EMAPA:16548"
<http://purl.obolibrary.org/obo/CHEBI_17029>	"CAS:1398-61-4"
<http://purl.obolibrary.org/obo/CHEBI_17029>	"KEGG:G10483"
<http://purl.obolibrary.org/obo/CHEBI_17029>	"KEGG:C00461"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"MAT:0000338"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"FMA:9903"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"GAID:715"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"CALOHA:TS-0808"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"MA:0000218"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"BTO:0001028"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"BAMS:PNS"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"SCTID:362292005"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"ZFA:0000142"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"EMAPA:16665"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"neuronames:3232"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"Wikipedia:Peripheral_nervous_system"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"VHOG:0000399"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"EHDAA:2893"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"MIAA:0000338"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"MESH:D017933"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"XAO:0000178"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"BIRNLEX:1111"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"UMLS:C0206417"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"FBbt:00005098"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"UMLS:C1305921"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"TAO:0000142"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"EHDAA2:0001445"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"EV:0100335"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"EFO:0000891"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"BILA:0000081"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"AAO:0000429"
<http://purl.obolibrary.org/obo/UBERON_0000010>	"NCIT:C12465"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"SCTID:244403000"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"MA:0002154"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"EMAPA:18638"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"CALOHA:TS-0497"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"MESH:D007601"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"GAID:536"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"Wikipedia:Jugular_vein"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"UMLS:C0022427"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"NCIT:C12738"
<http://purl.obolibrary.org/obo/UBERON_0004711>	"BTO:0001744"
<http://purl.obolibrary.org/obo/NCBITaxon_5782>	"PMID:29367151"
<http://purl.obolibrary.org/obo/NCBITaxon_5782>	"GC_ID:1"
<http://purl.obolibrary.org/obo/PATO_0001018>	"Wikipedia:Physical_property"
<http://purl.obolibrary.org/obo/UBERON_0006239>	"EMAPA:25035"
<http://purl.obolibrary.org/obo/UBERON_0006239>	"EHDAA:4118"
<http://purl.obolibrary.org/obo/UBERON_0006239>	"EHDAA2:0000593"
<http://purl.obolibrary.org/obo/CHEBI_64049>	"Wikipedia:Acidity_regulator"
<http://purl.obolibrary.org/obo/GO_0009566>	"Wikipedia:Fertilisation"
<http://purl.obolibrary.org/obo/UBERON_0010959>	"NCIT:C32716"
<http://purl.obolibrary.org/obo/UBERON_0010959>	"UMLS:C0448281"
<http://purl.obolibrary.org/obo/UBERON_0010192>	"Wikipedia:Gonadal_artery"
<http://purl.obolibrary.org/obo/GO_0043228>	"NIF_Subcellular:sao1456184038"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"EMAPA:17680"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"MAT:0000340"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"EFO:0000831"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"MA:0000316"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"BTO:0001328"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"MESH:D012886"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"MIAA:0000340"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"FMA:71325"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"EHDAA:6029"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"Wikipedia:Cranium_(anatomy)"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"VHOG:0000334"
<http://purl.obolibrary.org/obo/UBERON_0003128>	"SCTID:181889008"
<http://purl.obolibrary.org/obo/UBERON_0006761>	"Wikipedia:Corneal_limbus"
<http://purl.obolibrary.org/obo/UBERON_0006761>	"FMA:58342"
<http://purl.obolibrary.org/obo/UBERON_0006761>	"SCTID:63716004"
<http://purl.obolibrary.org/obo/UBERON_0006761>	"GAID:896"
<http://purl.obolibrary.org/obo/UBERON_0006761>	"MESH:D016850"
<http://purl.obolibrary.org/obo/UBERON_0006761>	"EFO:0001403"
<http://purl.obolibrary.org/obo/UBERON_0006761>	"ZFA:0005570"
<http://purl.obolibrary.org/obo/UBERON_0006761>	"EMAPA:37835"
<http://purl.obolibrary.org/obo/GO_0005215>	"Reactome:R-HSA-168313"
<http://purl.obolibrary.org/obo/GO_0005215>	"Reactome:R-HSA-178215"
<http://purl.obolibrary.org/obo/NCBITaxon_7712>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"FMA:7155"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"BTO:0000420"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"Wikipedia:Neck"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"UMLS:C0027530"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"AEO:0000108"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"galen:Neck"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"NCIT:C13063"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"EHDAA2:0003108"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"SCTID:302550007"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"EFO:0000967"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"CALOHA:TS-2045"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"EMAPA:35587"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"MAT:0000297"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"MESH:D009333"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"MIAA:0000297"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"GAID:86"
<http://purl.obolibrary.org/obo/UBERON_0000974>	"MA:0000024"
<http://purl.obolibrary.org/obo/NCBITaxon_34346>	"GC_ID:1"
<http://purl.obolibrary.org/obo/PR_000002976>	"PIRSF:PIRSF002021"
<http://purl.obolibrary.org/obo/UBERON_0001137>	"UMLS:C0004600"
<http://purl.obolibrary.org/obo/UBERON_0001137>	"GAID:30"
<http://purl.obolibrary.org/obo/UBERON_0001137>	"galen:Back"
<http://purl.obolibrary.org/obo/UBERON_0001137>	"NCIT:C13062"
